"ID","lift","sq_mtrs","floor_build","available","log_cfees","stairs","hc","log_age","sell_price","logp_mq","baths_n","rooms_n","energy_class_1","energy_class_3","energy_class_4","energy_class_5","energy_class_6","energy_class_7","energy_class_8","cond_1","cond_2","cond_3","cond_4","cp_box","cp_shared","nord","est","sud","ovest","centro","feat_security_door","feat_centralized_tv_system","feat_optic_fiber","feat_balcony","feat_cellar","feat_video_entryphone","feat_electric_gate","feat_shared_garden","feat_full_day_concierge","feat_double_exposure"
2388,1,137,21,1,5.929589,4,1,4.276666,NA,NA,2,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0
2389,1,94,23,0,5.303305,6,1,4.189655,NA,NA,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1
2390,1,110,19,0,5.638355,4,1,4.26268,NA,NA,2,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1
2391,0,96,12,1,4.330733,2,0,3.091042,NA,NA,2,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1
2392,1,104,20,1,5.081404,6,0,3.713572,NA,NA,2,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1
2393,1,145,22,1,5.831882,3,1,4.51086,NA,NA,2,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1
2394,1,110,21,0,6.033086,7,1,4.26268,NA,NA,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
2395,1,40,20,1,4.330733,11,0,3.433987,NA,NA,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
2396,1,83,20,1,5.252273,4,1,1.94591,NA,NA,1,3,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
2397,1,142,22,1,5.252273,6,0,1.791759,NA,NA,2,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1
2398,1,95,20,0,5.525453,3,1,4.290459,NA,NA,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
2399,0,45,1,1,4.615121,11,0,1.94591,NA,NA,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0
2400,1,75,23,1,4.795791,7,1,4.110874,NA,NA,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1
2401,1,101,20,1,5.993961,5,1,2.995732,NA,NA,2,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1
2402,0,220,18,1,4.615121,11,0,4.70953,NA,NA,2,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1
2403,1,58,19,1,4.94876,2,1,4.394449,NA,NA,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0
2404,1,47,18,1,7.09091,3,0,4.615121,NA,NA,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
2405,1,55,21,1,5.252273,5,1,4.26268,NA,NA,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0
2406,1,198,22,1,6.12905,6,1,4.26268,NA,NA,3,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
2407,1,50,18,1,4.770685,3,0,4.110874,NA,NA,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2408,1,100,22,1,5.583496,2,1,4.189655,NA,NA,1,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0
2409,1,40,20,0,5.01728,4,0,4.394449,NA,NA,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2410,1,150,21,1,5.811141,5,1,4.158883,NA,NA,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1
2411,1,80,21,1,5.420535,3,1,4.615121,NA,NA,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0
2412,1,130,23,1,5.525453,8,1,4.025352,NA,NA,2,4,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1
2413,1,70,20,0,4.70953,5,0,3.091042,NA,NA,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1
2414,1,75,12,0,5.252273,11,0,1.791759,NA,NA,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1
2415,1,74,22,1,4.875197,6,0,4.26268,NA,NA,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2416,1,71,23,0,5.70711,5,1,4.26268,NA,NA,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0
2417,1,64,15,1,4.934474,8,1,2.397895,NA,NA,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0
2418,1,55,18,1,5.525453,3,1,4.26268,NA,NA,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
2419,1,65,20,1,5.252273,2,1,4.26268,NA,NA,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2420,1,45,19,1,5.303305,5,1,4.26268,NA,NA,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0
2421,1,58,21,1,4.26268,2,1,3.044522,NA,NA,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0
2422,1,70,23,1,5.303305,8,1,4.158883,NA,NA,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1
2423,1,120,23,1,5.638355,4,1,4.26268,NA,NA,2,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0
2424,0,60,19,1,4.615121,2,0,4.110874,NA,NA,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1
2425,1,45,21,1,4.564348,2,1,4.317488,NA,NA,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0
2426,1,165,23,1,5.252273,4,1,4.26268,NA,NA,2,4,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
2427,1,112,12,1,5.252273,3,1,2.197225,NA,NA,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0
2428,1,160,21,1,6.216606,4,1,4.110874,NA,NA,3,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0
2429,1,183,15,1,5.252273,2,1,1.386294,NA,NA,2,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0
2430,1,75,23,1,5.252273,2,1,4.26268,NA,NA,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
2431,1,45,21,1,4.795791,2,1,3.931826,NA,NA,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0
2432,1,65,19,1,5.525453,2,1,4.26268,NA,NA,1,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
2433,1,147,24,1,5.860786,9,1,4.110874,NA,NA,2,4,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1
2434,1,130,20,1,5.690359,5,1,4.875197,NA,NA,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1
2435,1,145,22,1,5.929589,4,1,4.26268,NA,NA,2,4,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1
2436,1,81,20,1,3.931826,4,0,1.94591,NA,NA,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1
2437,1,55,22,1,4.762174,2,1,4.110874,NA,NA,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0
2438,1,97,23,1,5.342334,2,1,4.26268,NA,NA,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0
2439,0,53,18,0,4.691348,2,1,4.394449,NA,NA,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0
2440,1,113,19,1,5.525453,2,1,4.26268,NA,NA,2,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1
2441,1,109,20,0,5.929589,4,0,4.70953,NA,NA,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1
2442,1,100,22,0,5.525453,8,1,4.26268,NA,NA,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1
2443,1,96,18,1,5.525453,2,0,3.218876,NA,NA,1,3,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0
2444,1,130,20,1,5.993961,2,1,4.110874,NA,NA,1,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1
2445,1,70,4,0,5.111988,2,1,2.995732,NA,NA,1,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0
2446,1,50,19,1,5.01728,4,1,4.26268,NA,NA,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0
2447,1,75,23,1,5.252273,5,1,4.26268,NA,NA,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0
2448,1,140,2,1,5.648974,8,1,3.970292,NA,NA,2,4,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1
2449,1,110,22,1,5.802118,3,1,4.025352,NA,NA,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1
2450,1,95,21,0,5.225747,4,1,4.26268,NA,NA,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0
2451,1,140,18,1,5.673323,2,1,2.302585,NA,NA,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1
2452,1,140,21,1,6.035481,5,1,4.158883,NA,NA,2,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0
2453,0,269,12,1,5.252273,11,0,3.78419,NA,NA,4,6,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1
2454,1,130,19,1,6.37332,2,1,3.970292,NA,NA,2,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1
2455,1,110,22,1,5.590987,2,1,4.26268,NA,NA,1,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1
2456,1,63,12,1,5.342334,2,1,3.135494,NA,NA,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0
2457,1,76,20,1,5.442418,4,1,4.26268,NA,NA,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1
2458,0,45,12,1,5.252273,3,0,4.26268,NA,NA,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0
2459,1,97,18,0,5.252273,2,1,1.609438,NA,NA,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0
2460,1,80,23,0,5.384495,9,1,4.26268,NA,NA,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
2461,1,80,19,1,4.836282,5,0,4.394449,NA,NA,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1
2462,1,130,20,1,4.70953,2,0,4.615121,NA,NA,2,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1
2463,1,57,22,0,5.351858,4,1,4.219508,NA,NA,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
2464,1,180,22,1,5.252273,6,1,4.26268,NA,NA,2,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0
2465,1,103,18,1,5.252273,3,1,1.609438,NA,NA,1,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0
2466,1,72,20,1,5.111988,3,1,4.26268,NA,NA,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0
2467,1,95,6,1,5.463832,3,1,4.127134,NA,NA,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1
2468,0,65,19,1,5.141664,2,1,4.26268,NA,NA,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1
2469,0,79,1,1,7.438972,11,1,4.26268,NA,NA,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0
2470,1,70,21,1,5.214936,4,1,4.110874,NA,NA,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1
2471,0,55,20,1,3.931826,11,0,4.615121,NA,NA,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
2472,1,112,20,1,5.252273,6,0,1.791759,NA,NA,2,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0
2473,1,54,20,1,3.931826,3,0,1.94591,NA,NA,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0
2474,1,120,3,1,5.342334,2,1,3.044522,NA,NA,2,4,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2475,1,80,19,1,5.252273,2,1,4.26268,NA,NA,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1
2476,0,120,20,1,5.993961,4,1,4.394449,NA,NA,2,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1
2477,1,115,23,1,5.929589,9,1,4.110874,NA,NA,2,4,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1
2478,1,118,19,1,5.802118,4,1,4.26268,NA,NA,1,3,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0
2479,1,111,20,1,5.70711,3,1,4.875197,NA,NA,3,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0
2480,1,105,20,1,5.252273,5,0,4.875197,NA,NA,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1
2481,1,80,21,1,5.252273,4,1,4.26268,NA,NA,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0
2482,1,59,23,1,5.01728,9,1,4.26268,NA,NA,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0
2483,1,190,12,1,5.993961,3,1,4.875197,NA,NA,2,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1
2484,1,73,22,0,5.117994,4,1,4.26268,NA,NA,1,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0
2485,0,40,18,1,5.081404,11,1,4.26268,NA,NA,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2486,1,95,19,1,5.525453,11,1,4.394449,NA,NA,2,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1
2487,1,136,18,0,5.455321,2,0,4.26268,NA,NA,2,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0
2488,1,54,22,1,4.836282,8,1,4.615121,NA,NA,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1
2489,1,60,20,0,4.615121,11,0,4.875197,NA,NA,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
2490,1,120,22,1,5.123964,8,0,4.26268,NA,NA,2,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2491,1,80,19,0,5.303305,2,1,3.931826,NA,NA,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2492,1,148,20,1,5.252273,6,1,2.079442,NA,NA,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1
2493,0,95,1,1,5.252273,11,0,3.401197,NA,NA,2,3,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1
2494,0,85,21,1,5.442418,2,1,4.51086,NA,NA,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1
2495,1,90,22,1,5.509388,3,1,4.204693,NA,NA,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1
2496,1,56,24,1,5.111988,6,1,4.26268,NA,NA,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0
2497,1,115,21,1,5.70711,11,0,2.890372,NA,NA,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0
2498,1,110,22,0,5.525453,2,1,4.110874,NA,NA,1,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1
2499,1,50,21,0,4.795791,7,1,4.26268,NA,NA,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0
2500,1,100,18,1,5.70711,4,0,2.890372,NA,NA,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0
2501,1,59,18,1,5.252273,2,1,1.609438,NA,NA,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0
2502,0,85,19,1,4.615121,2,0,4.615121,NA,NA,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1
2503,1,40,20,1,5.01728,2,1,4.26268,NA,NA,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2504,0,50,12,1,4.836282,2,0,4.394449,NA,NA,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
2505,0,61,18,1,4.836282,2,0,4.26268,NA,NA,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2506,1,80,19,1,5.70711,5,1,4.26268,NA,NA,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1
2507,1,77,20,1,5.198497,4,0,4.70953,NA,NA,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1
2508,1,176,20,1,6.042633,2,1,4.158883,NA,NA,2,5,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2509,1,105,21,1,5.525453,3,1,4.615121,NA,NA,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0
2510,1,110,20,1,5.252273,6,1,4.26268,NA,NA,2,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2511,1,60,23,1,4.875197,11,1,4.26268,NA,NA,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0
2512,1,86,18,0,6.100319,3,1,4.110874,NA,NA,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2513,1,60,18,1,5.860786,3,1,4.110874,NA,NA,1,2,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0
2514,0,85,1,1,5.252273,2,0,4.795791,NA,NA,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2515,1,47,18,0,5.488938,2,0,3.044522,NA,NA,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0
2516,1,90,23,1,5.525453,4,1,4.26268,NA,NA,1,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0
2517,0,70,18,0,4.51086,3,0,5.442418,NA,NA,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
2518,1,120,20,1,5.70711,3,1,4.394449,NA,NA,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1
2519,1,105,21,1,5.802118,3,1,4.110874,NA,NA,2,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
2520,1,75,20,1,5.525453,6,1,4.26268,NA,NA,1,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0
2521,1,135,23,0,5.771441,4,1,4.204693,NA,NA,2,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1
2522,0,20,21,1,4.615121,7,1,4.51086,NA,NA,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2523,1,60,20,0,4.615121,6,0,4.26268,NA,NA,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0
2524,1,92,20,0,4.836282,2,1,4.189655,NA,NA,1,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0
2525,0,92,19,1,5.303305,4,1,4.304065,NA,NA,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1
2526,0,145,1,1,4.770685,2,0,4.26268,NA,NA,2,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1
2527,1,184,21,1,5.252273,4,0,1.791759,NA,NA,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
2528,1,80,20,1,5.252273,5,1,4.110874,NA,NA,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
2529,1,110,23,1,5.252273,4,1,3.931826,NA,NA,2,4,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1
2530,1,94,22,1,5.252273,4,1,1.94591,NA,NA,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2531,1,70,22,1,5.525453,4,1,4.26268,NA,NA,1,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0
2532,0,87,12,1,5.252273,3,0,1.94591,NA,NA,1,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1
2533,1,105,23,1,5.463832,4,1,4.26268,NA,NA,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1
2534,0,75,19,0,3.931826,5,0,4.26268,NA,NA,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
2535,1,60,22,1,5.01728,3,1,4.394449,NA,NA,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0
2536,1,70,21,1,4.89784,7,1,4.26268,NA,NA,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1
2537,1,102,20,1,5.01728,3,0,3.433987,NA,NA,2,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1
2538,1,70,21,1,5.01728,3,1,4.26268,NA,NA,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0
